scenario,interval,mean,std,median,mad,cv
cross,ex_intvl_send_p50_stat,2088.2,39.605835709175764,2078.0,21.5,0.01593795
cross,ex_intvl_send_p99_stat,3387.4,227.66847241841225,3430.0,204.0,0.09161689959183673
cross,ex_intvl_send_max_stat,36880939.4,23908161.195606817,29084992.5,245610.5,0.013008209311544432
cross,ex_intvl_send_mean_stat,2247.4243011,81.72173907109857,2256.873999,36.23391025000001,0.024731327836428035
cross,gw_intvl_decode_p50_stat,75.0,15.81841402360623,70.0,0.0,0.0
cross,gw_intvl_decode_p99_stat,118.5,18.222391598128812,115.0,3.0,0.04018490608695652
cross,gw_intvl_decode_max_stat,76475.0,128256.3333718846,16016.0,7619.0,0.7327966187937063
cross,gw_intvl_decode_mean_stat,77.26178595,15.756828823190176,72.19454975,0.6162779999999941,0.01314957739658444
cross,gw_intvl_send_p50_stat,1983.3,41.684129673853896,1982.5,26.0,0.02020224786885246
cross,gw_intvl_send_p99_stat,3155.2,111.88366974476462,3186.0,68.0,0.03287779510357815
cross,gw_intvl_send_max_stat,29698317.4,710776.9684693567,29464451.0,181922.0,0.009511005038946762
cross,gw_intvl_send_mean_stat,2069.14735695,52.10789073441661,2090.101306,35.62030225000012,0.02625244800472285
cross,lob_intvl_decode_p50_stat,66.8,0.4216370213557839,67.0,0.0,0.0
cross,lob_intvl_decode_p99_stat,114.0,3.6514837167011076,114.5,2.0,0.026906924017467245
cross,lob_intvl_decode_max_stat,126761.4,128338.5760099693,56664.5,42930.5,1.1670633449990733
cross,lob_intvl_decode_mean_stat,70.42655605,2.7128060094642406,69.94875125,1.2733312499999982,0.028041482824738017
cross,lob_intvl_apply_p50_stat,138.2,3.0110906108363236,137.5,1.0,0.011203064727272727
cross,lob_intvl_apply_p99_stat,2413.7,40.925542146683895,2403.5,23.0,0.014740874641148325
cross,lob_intvl_apply_max_stat,30325134.6,597156.4182231951,30169178.5,159211.5,0.008129250245448347
cross,lob_intvl_apply_mean_stat,220.56784935000002,11.608066727211142,217.63970725000001,4.942120750000015,0.0349795938474553
cross,ex2gw_trans_p50_stat,1128.4,19.021625120431278,1129.0,7.5,0.01023309167404783
cross,ex2gw_trans_p99_stat,830636.853,329909.9257844856,932106.7550000002,142384.8899999999,0.23530859573337795
cross,ex2gw_trans_max_stat,29703926.8,711258.4046015907,29471664.5,183765.5,0.00960503295569546
cross,ex2gw_trans_mean_stat,38022.12312235,17985.7821457899,36751.8423075,14334.272977250002,0.6008085434969215
cross,gw2lob_trans_p50_stat,1161.2,26.823704276462472,1165.0,10.0,0.013222501287553647
cross,gw2lob_trans_p99_stat,2544.201000000001,565.262235711099,2280.5,262.0,0.17697452611269457
cross,gw2lob_trans_max_stat,30332564.5,604724.8680334351,30175587.5,159380.5,0.008136150884972828
cross,gw2lob_trans_mean_stat,10376.266961849999,1041.4581312197627,10076.06257125,442.2935195,0.06761752397837634
cross,w2w_p50_stat,6664.7,113.28533297239616,6672.5,109.0,0.025163871502435365
cross,w2w_p99_stat,879576.1290000003,328074.49680610636,981933.8100000003,108112.8899999999,0.16960349839857922
cross,w2w_max_stat,30346790.2,624778.6557552114,30187554.0,155642.0,0.007942156146165402
cross,w2w_mean_stat,53083.2179336,18447.802302048,52312.68565075,14953.366566249999,0.44032313719236044
add,ex_intvl_send_p50_stat,2061.1,32.87839547315058,2056.5,5.5,0.004119775200583515
add,ex_intvl_send_p99_stat,3455.6,148.34059907298922,3463.5,106.5,0.04736679055868341
add,ex_intvl_send_max_stat,38956675.4,22544147.57496272,29029995.0,722189.0,0.03832158394944952
add,ex_intvl_send_mean_stat,2238.7174314000004,71.59097694423166,2231.45284125,33.47828874999982,0.02311080542351523
add,gw_intvl_decode_p50_stat,71.1,2.3309511649396115,70.5,1.5,0.032774923404255314
add,gw_intvl_decode_p99_stat,115.4,3.6270588023294517,115.0,2.0,0.026789937391304346
add,gw_intvl_decode_max_stat,83194.7,139465.53284836284,10382.0,1832.5,0.27189580191677903
add,gw_intvl_decode_mean_stat,74.00004115,3.0566045037618177,73.13550624999999,1.6250379999999964,0.03422746952015793
add,gw_intvl_send_p50_stat,2014.7,30.070472782005496,2008.0,20.5,0.01572641369521912
add,gw_intvl_send_p99_stat,3240.9,112.82971436835442,3238.0,58.0,0.02759247720815318
add,gw_intvl_send_max_stat,29253783.1,634529.9419117622,29273655.0,457871.0,0.024093823843978485
add,gw_intvl_send_mean_stat,2114.6369984,59.2684749295287,2111.2127645,34.949029250000194,0.02550014544776415
add,lob_intvl_decode_p50_stat,67.2,1.7511900715418265,67.0,0.0,0.0
add,lob_intvl_decode_p99_stat,114.0,2.260776661041756,115.0,1.0,0.013394968695652173
add,lob_intvl_decode_max_stat,69789.8,69748.02303020653,38467.0,25316.0,1.0137860546026463
add,lob_intvl_decode_mean_stat,70.5953859,1.8476755612005817,70.16673675,1.3350665000000035,0.02930968578958612
add,lob_intvl_apply_p50_stat,165.0,1.247219128924647,165.0,1.0,0.009335887272727272
add,lob_intvl_apply_p99_stat,2409.4010000000007,57.65453831033407,2419.5050000000047,35.99499999999534,0.022916864521045716
add,lob_intvl_apply_max_stat,29975702.4,581853.4554254094,30004539.5,319832.0,0.016420050612834768
add,lob_intvl_apply_mean_stat,246.6909029,4.0551424133422085,246.90707075,2.518238249999996,0.01571096396233336
add,ex2gw_trans_p50_stat,1147.6,28.802777643831504,1139.0,21.5,0.02907731352063213
add,ex2gw_trans_p99_stat,987557.3300000001,245253.6865665199,1010542.1450000001,155815.43499999994,0.23751748673907
add,ex2gw_trans_max_stat,29300691.6,600925.6356895863,29278455.0,254322.0,0.01338059167708132
add,ex2gw_trans_mean_stat,59503.740761550005,45758.891656642,45340.257802249995,12432.935209749998,0.42240517346511364
add,gw2lob_trans_p50_stat,1178.6,8.579044235810887,1177.5,6.5,0.008503387770700636
add,gw2lob_trans_p99_stat,2578.201000000001,671.462062806068,2308.5,200.5,0.13379011942820013
add,gw2lob_trans_max_stat,29980756.1,582580.3898378793,30010884.5,321254.5,0.0164895941886118
