scenario,interval,mean,std,median,mad,cv
cross,ex_intvl_send_p50_stat,2039.7,14.31432848582147,2038.0,12.5,0.009448119479882236
cross,ex_intvl_send_p99_stat,3327.5,115.54917183221657,3272.0,38.5,0.018125374052567235
cross,ex_intvl_send_max_stat,26045327.1,704362.7576014207,25919893.5,236902.5,0.014079135036318724
cross,ex_intvl_send_mean_stat,2134.8589595999997,28.464854693581565,2125.4768005,12.838254250000091,0.009304416581112002
cross,gw_intvl_decode_p50_stat,69.9,0.31622776601683794,70.0,0.0,0.0
cross,gw_intvl_decode_p99_stat,108.6,3.3730961708462712,108.0,1.5,0.021394741666666665
cross,gw_intvl_decode_max_stat,70660.6,107265.85791408396,20327.0,11538.0,0.8743731053869237
cross,gw_intvl_decode_mean_stat,71.4272905,0.41177223860271467,71.44563925,0.2773777499999994,0.00598047167705689
cross,gw_intvl_send_p50_stat,1933.4,35.74974747385559,1918.5,14.0,0.011241021422986707
cross,gw_intvl_send_p99_stat,3123.8,146.10863538248972,3062.0,41.0,0.020626151992161983
cross,gw_intvl_send_max_stat,27632126.8,494917.08371690346,27544882.0,166274.0,0.009298715741951626
cross,gw_intvl_send_mean_stat,2009.6612510000002,34.493554681355626,2006.100653,16.93292849999989,0.013002261570007936
cross,lob_intvl_decode_p50_stat,68.5,2.9907264074877267,67.0,0.0,0.0
cross,lob_intvl_decode_p99_stat,109.4,2.1705094128132942,109.5,2.0,0.028135550684931503
cross,lob_intvl_decode_max_stat,116466.3,107258.73512632899,112679.0,59880.5,0.8186192958998569
cross,lob_intvl_decode_mean_stat,70.59421649999999,2.7489400830087107,69.4759325,0.908417,0.02014143512105865
cross,lob_intvl_apply_p50_stat,133.2,2.1499353995462798,134.0,1.0,0.011495682089552237
cross,lob_intvl_apply_p99_stat,2366.3,8.028421735033328,2367.0,6.5,0.004230139036755386
cross,lob_intvl_apply_max_stat,29761037.1,495872.4357218968,29673181.0,160031.0,0.008307676115459276
