scenario,interval,mean,std,median,mad,cv
cross,ex_intvl_send_p50_stat,1919.5,17.840341302166216,1915.5,10.0,0.008041876272513702
cross,ex_intvl_send_p99_stat,3409.6,163.60127682196668,3430.5,151.5,0.06802910424136423
cross,ex_intvl_send_max_stat,32068008.3,5009443.177822884,30638186.5,825425.5,0.04150059940087185
cross,ex_intvl_send_mean_stat,2861.7564583500002,137.36787443313975,2828.472848,90.05390325000008,0.04904447282140913
cross,gw_intvl_decode_p50_stat,70.0,0.4714045207910317,70.0,0.0,0.0
cross,gw_intvl_decode_p99_stat,114.7,3.5916569992135945,114.0,3.0,0.04053740526315789
cross,gw_intvl_decode_max_stat,123605.3,202844.2497325637,31228.0,9456.5,0.4664722354649673
cross,gw_intvl_decode_mean_stat,72.68199175,1.2826629831541934,72.2774345,0.5640535,0.012021457155412729
cross,gw_intvl_send_p50_stat,2215.4,108.70469682176162,2164.5,19.5,0.013877670270270268
cross,gw_intvl_send_p99_stat,4906.001000000001,426.2847639899883,4866.5,337.5,0.10683082759683549
cross,gw_intvl_send_max_stat,31526193.9,4997142.641969785,29986924.5,773531.5,0.039736134866851715
cross,gw_intvl_send_mean_stat,2496.8610206000003,66.83829274918587,2486.1709819999996,38.092975749999596,0.02360225240332261
cross,lob_intvl_decode_p50_stat,67.5,1.2692955176439846,67.0,0.0,0.0
cross,lob_intvl_decode_p99_stat,111.7,2.8303906287138374,111.5,2.0,0.02763087713004484
cross,lob_intvl_decode_max_stat,98720.4,80960.8681541068,88804.5,77162.0,1.3384681639646638
cross,lob_intvl_decode_mean_stat,70.63301430000001,1.7659122281244803,70.03231400000001,0.855388000000012,0.018814999894237655
cross,lob_intvl_apply_p50_stat,149.9,2.131770260709264,149.5,1.5,0.015455733110367891
cross,lob_intvl_apply_p99_stat,2477.6,38.807788450830905,2488.0,21.5,0.013311519332797428
cross,lob_intvl_apply_max_stat,30461872.4,860642.7639473495,30394575.0,759843.5,0.03850947703828397
cross,lob_intvl_apply_mean_stat,230.81821974999997,6.771234664420271,227.43905949999998,1.580415749999986,0.010703993621627812
cross,ex2gw_trans_p50_stat,624441.2,14776.794661074355,619464.25,6784.0,0.01686976896180853
cross,ex2gw_trans_p99_stat,1191236.6650000003,166213.4562630385,1152402.7950000004,94486.13000000012,0.1262999858093733
cross,ex2gw_trans_max_stat,32249603.8,5069039.389317331,30842866.0,822336.0,0.04107089050642699
cross,ex2gw_trans_mean_stat,629252.9910499,18245.507823516822,624831.4159472501,10168.08972524997,0.025067790463367958
cross,gw2lob_trans_p50_stat,2851.1,153.93681965158447,2806.5,81.5,0.04473342030999465
cross,gw2lob_trans_p99_stat,95105.66700000006,97636.48520539857,52574.015000000014,43316.51000000001,1.269176017416855
cross,gw2lob_trans_max_stat,31990394.5,5099216.32014762,30400770.5,809833.0,0.04103462060694152
cross,gw2lob_trans_mean_stat,17068.23960445,3968.832838957512,15851.534067,2998.341182000001,0.2913729927798852
cross,w2w_p50_stat,636015.5,16126.669743006458,631215.5,7803.5,0.0190436996475847
cross,w2w_p99_stat,1270744.4190000002,181500.0364077326,1254726.6350000002,140602.19500000018,0.1726165875684732
cross,w2w_max_stat,32868805.8,5683398.106547169,31171185.5,687546.0,0.03397723105155561
cross,w2w_mean_stat,652053.9813591,21453.483927305708,645143.1805575,12878.848423750023,0.030751086452091257
add,ex_intvl_send_p50_stat,1921.9,30.38073219803777,1917.0,17.5,0.014062271517996869
add,ex_intvl_send_p99_stat,3361.601000000001,201.8388433296893,3337.0050000000047,159.5,0.07362806267895901
add,ex_intvl_send_max_stat,40522597.1,32390470.654108815,30278811.0,367864.0,0.018714921728254123
add,ex_intvl_send_mean_stat,2867.0865973,134.85449483747473,2852.8748455,111.71128324999995,0.060318962681169416
add,gw_intvl_decode_p50_stat,71.2,3.823901439919996,70.0,0.0,0.0
add,gw_intvl_decode_p99_stat,112.9,5.506561742341788,113.0,4.0,0.054528191150442475
add,gw_intvl_decode_max_stat,63623.1,80475.61562009534,25879.0,9826.0,0.584882749580741
add,gw_intvl_decode_mean_stat,73.58783505,3.437591738152634,72.57127324999999,1.3101789999999838,0.02781028469044499
add,gw_intvl_send_p50_stat,2185.4,80.92822608816887,2178.0,58.5,0.04137495495867768
add,gw_intvl_send_p99_stat,4855.401000000001,433.04465924300274,4819.005000000005,406.50500000000466,0.12994155457547907
add,gw_intvl_send_max_stat,36883397.9,22845672.937893458,29470450.5,331736.5,0.017339877575373336
add,gw_intvl_send_mean_stat,2498.4974262500004,63.79369578077708,2503.95728425,38.32972825000002,0.023580247963443095
add,lob_intvl_decode_p50_stat,67.3,0.6749485577105528,67.0,0.0,0.0
add,lob_intvl_decode_p99_stat,111.1,2.884826203122507,111.0,2.0,0.027755340540540536
add,lob_intvl_decode_max_stat,69457.7,71261.46756378544,32968.0,18815.0,0.8791260810786216
add,lob_intvl_decode_mean_stat,70.27248605,1.4167590465450528,70.14474175,1.0585367499999947,0.023246113988101495
add,lob_intvl_apply_p50_stat,186.1,2.8848262031225076,185.5,1.5,0.012456237735849056
add,lob_intvl_apply_p99_stat,2548.7,25.064583246751447,2551.5,10.5,0.006339182716049383
add,lob_intvl_apply_max_stat,30122246.9,769264.2598798831,29796334.0,220749.5,0.011412385625671264
add,lob_intvl_apply_mean_stat,266.5334196,6.202051448176533,265.61596375,3.659567750000008,0.021223409908282902
add,ex2gw_trans_p50_stat,625927.65,13378.240627248246,626109.0,8027.0,0.019748897680435834
add,ex2gw_trans_p99_stat,1186570.3520000002,161686.4672052534,1129483.0,108539.495,0.14802928494115714
add,ex2gw_trans_max_stat,40723723.4,32438900.58154511,30434675.5,372152.0,0.018836110306245914
add,ex2gw_trans_mean_stat,631660.29220795,16771.023147364864,632506.8999910001,11335.554642250005,0.02760686239476551
add,gw2lob_trans_p50_stat,2872.9,144.89724328333895,2887.5,79.5,0.04241160218181818
add,gw2lob_trans_p99_stat,81456.06700000007,79401.45254515766,61290.01000000001,51575.51000000001,1.2962637682701308
add,gw2lob_trans_max_stat,30127176.7,771835.3412741534,29799784.5,224004.5,0.0115793228469924
add,gw2lob_trans_mean_stat,15700.31303205,2808.2514872175666,15702.503155999999,2730.5680025,0.2678697366539955
add,w2w_p50_stat,637570.95,14699.651984637067,637218.75,9792.25,0.02367192028506694
add,w2w_p99_stat,1254747.845,187486.45824776124,1205521.9750000006,150656.01,0.19250892696718688
add,w2w_max_stat,40978664.9,32355530.86334875,30697115.0,343082.5,0.0172163287972013
add,w2w_mean_stat,653136.58300425,19282.23251356412,652901.09961875,14476.69768849999,0.034155578744954986
cancel,ex_intvl_send_p50_stat,1920.1,23.71801940391407,1915.5,11.0,0.008846063899765074
cancel,ex_intvl_send_p99_stat,3332.5,161.35691976347204,3308.0,133.5,0.062166341263603375
cancel,ex_intvl_send_max_stat,29825840.0,391466.9295108677,29891434.5,232926.0,0.01200357898569237
cancel,ex_intvl_send_mean_stat,2882.4229719,138.84378512338913,2835.8697535,47.14477600000009,0.025608659127936403
cancel,gw_intvl_decode_p50_stat,70.4,1.0749676997731399,70.0,0.0,0.0
cancel,gw_intvl_decode_p99_stat,116.4,7.336363010526553,114.0,3.0,0.04053740526315789
cancel,gw_intvl_decode_max_stat,90096.3,118897.95733882247,32263.0,19283.5,0.9207053301583856
cancel,gw_intvl_decode_mean_stat,74.2015243,1.7066598327937434,73.57285925,0.6770407500000033,0.014175445546138062
cancel,gw_intvl_send_p50_stat,2221.8,106.61748866339371,2195.0,21.0,0.01473751681093394
cancel,gw_intvl_send_p99_stat,4788.6,436.87938838997655,4600.5,108.0,0.03616248477339419
cancel,gw_intvl_send_max_stat,29482243.9,327353.8244640058,29468081.5,238083.0,0.012445606551488598
cancel,gw_intvl_send_mean_stat,2511.51221265,63.04017295124575,2499.35786075,23.45353749999981,0.014455045289057134
cancel,lob_intvl_decode_p50_stat,67.3,0.4830458915396479,67.0,0.0,0.0
