scenario,interval,mean,std,median,mad,cv
cross,ex_intvl_send_p50_stat,2031.5,29.178569000019326,2022.5,8.5,0.006473958912237329
cross,ex_intvl_send_p99_stat,4256.101000000001,131.10164762504172,4224.5,39.5,0.01440327738193869
cross,ex_intvl_send_max_stat,29747935.1,1807356.2799574565,29127283.0,112504.5,0.005949897194197618
cross,ex_intvl_send_mean_stat,2281.6192508500003,158.46879783781307,2228.4275712500003,47.99852425000017,0.033179428794109254
cross,gw_intvl_decode_p50_stat,70.0,1.5634719199411433,69.5,0.5,0.01108216834532374
cross,gw_intvl_decode_p99_stat,112.7,4.24394994210713,113.5,3.5,0.04750198149779735
cross,gw_intvl_decode_max_stat,89722.8,136938.87398057085,27772.5,14065.0,0.780125195463138
cross,gw_intvl_decode_mean_stat,72.46659150000002,2.6579552937038535,71.38710975000001,0.4708780000000061,0.01016080564865857
cross,gw_intvl_send_p50_stat,2359.4,104.6297174696452,2341.5,49.0,0.03223602331838565
cross,gw_intvl_send_p99_stat,4860.0,411.26525638705624,4645.0,174.5,0.05786943687836382
cross,gw_intvl_send_max_stat,29974888.4,1599972.5552279672,29421417.0,125013.0,0.006545323784989689
cross,gw_intvl_send_mean_stat,2536.4447467,76.92398006791672,2504.05545475,13.439375250000012,0.008267509091485853
cross,lob_intvl_decode_p50_stat,68.6,1.5776212754932308,68.0,0.0,0.0
cross,lob_intvl_decode_p99_stat,111.6,4.452215428550399,110.0,1.5,0.021005746363636363
cross,lob_intvl_decode_max_stat,95002.4,98940.97435250081,34326.5,25169.0,1.1294733286702692
cross,lob_intvl_decode_mean_stat,71.3863254,2.9952328189304978,70.41621725,0.5078225000000032,0.011109097832168836
cross,lob_intvl_apply_p50_stat,151.4,2.4585451886114362,151.5,2.0,0.020335596039603956
cross,lob_intvl_apply_p99_stat,2463.5,24.878594101042857,2462.0,20.5,0.012826417018683995
cross,lob_intvl_apply_max_stat,30162275.6,282487.8712138511,30120795.0,138386.5,0.0070772875042342
cross,lob_intvl_apply_mean_stat,229.83122519999998,5.023507940926563,228.04379075,1.5995927499999993,0.010805147973031793
cross,ex2gw_trans_p50_stat,4109.1,566.8831841256577,3993.5,407.5,0.15718585714285713
cross,ex2gw_trans_p99_stat,1078043.065,273062.57947483304,1036001.6150000001,184977.94999999995,0.27504203524637355
cross,ex2gw_trans_max_stat,30076733.2,1887063.691649001,29431590.0,126463.0,0.006618953019806269
cross,ex2gw_trans_mean_stat,78168.59470595,65917.54148787477,54828.2302925,21913.459555999998,0.6156675469555398
cross,gw2lob_trans_p50_stat,3071.35,38.81011466100042,3064.5,19.0,0.009550662946647087
cross,gw2lob_trans_p99_stat,77027.34800000004,131537.7552579985,13071.515000000014,4366.015000000014,0.5145159485125491
cross,gw2lob_trans_max_stat,30234866.0,345901.1384870924,30141317.0,187535.5,0.009584309055231395
cross,gw2lob_trans_mean_stat,17251.30839075,4733.412719320385,14856.08715525,888.479912249999,0.09212610669266022
cross,w2w_p50_stat,11943.15,744.5304280775456,11747.0,442.0,0.05796086309696093
cross,w2w_p99_stat,1206677.0760000004,279879.2342602531,1165152.0750000002,214500.05000000005,0.28358570045122217
cross,w2w_max_stat,30807293.5,1969321.3730148685,30150110.0,160529.0,0.008201704966270438
cross,w2w_mean_stat,100611.65123635001,70636.20726255332,74799.8262065,23418.468456500003,0.4822779917432851
add,ex_intvl_send_p50_stat,2026.2,13.121653012398161,2023.0,3.5,0.00266508892733564
add,ex_intvl_send_p99_stat,4157.7,112.8460603358989,4160.5,73.0,0.027028184641269076
add,ex_intvl_send_max_stat,29315644.5,1016454.4448763774,29055484.0,205374.5,0.010888246597933112
add,ex_intvl_send_mean_stat,2224.9138412,64.19204754378404,2218.1778560000002,46.83335524999984,0.03252358798270417
add,gw_intvl_decode_p50_stat,70.8,5.692099788303083,69.0,0.0,0.0
add,gw_intvl_decode_p99_stat,108.5,12.738829529347575,112.5,3.0,0.041077904
add,gw_intvl_decode_max_stat,51617.6,85099.37707331745,25145.0,12097.0,0.7410808381706103
add,gw_intvl_decode_mean_stat,72.5275437,5.650810214468312,70.92393899999999,0.5178112500000083,0.011246520454268097
add,gw_intvl_send_p50_stat,2311.4,51.56269107708703,2301.0,41.0,0.027447752020860493
add,gw_intvl_send_p99_stat,4765.7,291.6889705757754,4724.5,247.0,0.08053425458778705
add,gw_intvl_send_max_stat,29600560.1,1035839.7592109021,29360653.5,257869.0,0.013529226316321603
add,gw_intvl_send_mean_stat,2528.2281216,26.296210364296094,2531.95351375,17.88838325000006,0.01088315730129255
add,lob_intvl_decode_p50_stat,69.6,3.3399933466334266,68.0,0.0,0.0
add,lob_intvl_decode_p99_stat,111.9,3.6651512019742554,111.5,2.5,0.03453859641255605
add,lob_intvl_decode_max_stat,140525.7,110868.7925433082,151645.0,113767.0,1.1556538060193213
add,lob_intvl_decode_mean_stat,72.29402285,4.0115351677787565,70.9365555,1.1379812499999957,0.02471180984110151
add,lob_intvl_apply_p50_stat,187.3,2.3118054512532935,186.5,1.0,0.008259632171581769
add,lob_intvl_apply_p99_stat,2514.1,18.841148820835976,2511.5,13.5,0.008280186701174596
add,lob_intvl_apply_max_stat,30301543.6,1021712.7071310974,30062236.5,243378.5,0.012470976658702686
