scenario,interval,mean,std,median,mad,cv
cross,ex_intvl_send_p50_stat,2061.0,20.483055327649623,2057.5,9.0,0.006738173803159173
cross,ex_intvl_send_p99_stat,3392.0,103.03828846059551,3386.0,56.0,0.02547655002953337
cross,ex_intvl_send_max_stat,24353219.8,229606.90348642008,24333775.5,186141.5,0.011783471497388474
cross,ex_intvl_send_mean_stat,2151.2197926,34.155398513944824,2148.98768725,16.997886249999965,0.01218429863028788
cross,gw_intvl_decode_p50_stat,70.8,1.3984117975602022,70.5,0.5,0.010924974468085106
cross,gw_intvl_decode_p99_stat,112.7,2.496664441476534,112.5,2.5,0.03423158666666666
cross,gw_intvl_decode_max_stat,65659.0,122161.07522447566,27325.5,4448.0,0.2507472649064061
cross,gw_intvl_decode_mean_stat,73.2142479,1.6073999442415259,73.02722700000001,0.7023415000000099,0.014815048046506202
cross,gw_intvl_send_p50_stat,1955.0,42.35563716909474,1949.0,29.0,0.02292058522319138
cross,gw_intvl_send_p99_stat,3222.0,91.67818109500695,3247.0,59.5,0.028227617277486905
cross,gw_intvl_send_max_stat,26905797.6,221403.01657244368,26921274.0,176240.5,0.010084390424713926
cross,gw_intvl_send_mean_stat,2044.05710605,44.70782119299939,2045.77387475,34.32471225000006,0.02584573102205818
cross,lob_intvl_decode_p50_stat,67.7,2.2135943621178655,67.0,0.0,0.0
cross,lob_intvl_decode_p99_stat,115.7,3.1287200080686177,115.0,1.0,0.013394968695652173
cross,lob_intvl_decode_max_stat,591572.3,1490617.1408798029,142165.0,110994.5,1.202675082350086
cross,lob_intvl_decode_mean_stat,70.99541774999999,2.1802255238862966,70.329353,0.8656009999999981,0.01895922893335016
cross,lob_intvl_apply_p50_stat,138.4,2.3664319132398464,139.0,1.0,0.01108216834532374
cross,lob_intvl_apply_p99_stat,2478.4,21.05653764933299,2478.5,15.0,0.009322703651402057
cross,lob_intvl_apply_max_stat,29894019.8,196514.1433749744,29902792.5,168429.5,0.00867652765845531
cross,lob_intvl_apply_mean_stat,222.23121955000002,5.335276871086341,221.3912775,5.039649749999995,0.035065447975495066
cross,ex2gw_trans_p50_stat,1147.4,14.72865687472328,1142.0,8.0,0.010791043082311732
cross,ex2gw_trans_p99_stat,1748.0,49.846430831772366,1771.0,27.0,0.023484685375494068
cross,ex2gw_trans_max_stat,26898993.4,220024.90500355233,26914427.0,175102.0,0.010021794927411976
cross,ex2gw_trans_mean_stat,6848.671858600001,498.8729470775966,6663.151648,138.51109700000006,0.03202170222560059
cross,gw2lob_trans_p50_stat,1149.7,24.841944815618245,1137.0,14.0,0.018967369920844326
cross,gw2lob_trans_p99_stat,1888.7,52.83527861823639,1890.5,47.0,0.038296644168209465
cross,gw2lob_trans_max_stat,29889080.7,196743.51165811458,29897612.5,168243.5,0.008668447616374048
cross,gw2lob_trans_mean_stat,8687.370424650002,691.2132025390757,8359.7825275,171.77678874999992,0.031652574758175026
cross,w2w_p50_stat,6592.1,63.697985316125454,6574.5,28.5,0.006677619575633127
cross,w2w_p99_stat,10783.901000000002,199.34608155722972,10800.5,127.5,0.018184688532938288
cross,w2w_max_stat,29900400.8,196503.36695322944,29909359.5,168504.0,0.00867845958338225
cross,w2w_mean_stat,20097.760067100004,937.5512464664815,19705.5645345,484.8048182500006,0.03789811327393978
add,ex_intvl_send_p50_stat,2063.4,9.264028401414917,2059.0,3.5,0.0026184919378338996
add,ex_intvl_send_p99_stat,3478.8,93.66465003760312,3525.0,47.5,0.0207574514893617
add,ex_intvl_send_max_stat,24480894.7,590801.979852067,24271782.0,160328.5,0.010175332508750284
add,ex_intvl_send_mean_stat,2165.1316767,22.244678094213516,2171.09874225,18.14470150000011,0.012873890046219643
add,gw_intvl_decode_p50_stat,70.7,1.0593499054713802,71.0,0.5,0.010848038028169013
