scenario,interval,mean,std,median,mad,cv
cross,ex_intvl_send_p50_stat,2364.55,84.98576678218274,2358.25,81.0,0.052909629343793056
cross,ex_intvl_send_p99_stat,4520.5,167.02777546796753,4515.0,74.0,0.025247216744186042
cross,ex_intvl_send_max_stat,32417835.8,15063904.201440334,27680014.0,158185.5,0.008803186637467018
cross,ex_intvl_send_mean_stat,2538.2207476000003,27.180267893352795,2540.1021865000002,26.18264024999985,0.015878219216516984
cross,gw_intvl_decode_p50_stat,69.6,0.5163977794943222,70.0,0.0,0.0
cross,gw_intvl_decode_p99_stat,112.6,4.29987079909256,113.0,3.0,0.04089614336283186
cross,gw_intvl_decode_max_stat,94601.9,118143.66823909308,40043.0,21034.0,0.8091607453887071
cross,gw_intvl_decode_mean_stat,72.53545355,1.268494516237839,72.623267,0.9003569999999996,0.019097587422496422
cross,gw_intvl_send_p50_stat,2472.2,19.881873374732294,2471.5,16.0,0.00997238211612381
cross,gw_intvl_send_p99_stat,4697.301000000001,453.6001658448161,4589.505000000005,361.0,0.12116603542212057
cross,gw_intvl_send_max_stat,28472974.8,215350.68975242326,28460758.0,110145.0,0.005961531843354277
cross,gw_intvl_send_mean_stat,2450.17530155,59.66227306928086,2429.26635075,34.195319500000096,0.021683584396323913
cross,lob_intvl_decode_p50_stat,67.3,0.48304589153964794,67.0,0.0,0.0
cross,lob_intvl_decode_p99_stat,110.4,1.837873166945363,110.5,1.5,0.02091069773755656
cross,lob_intvl_decode_max_stat,93731.4,76950.008207638,50697.0,23949.5,0.7277022766495058
cross,lob_intvl_decode_mean_stat,69.84810445,0.6657209848919626,69.9035595,0.544648500000001,0.012002081308576301
cross,lob_intvl_apply_p50_stat,189.0,1.3333333333333333,189.5,0.5,0.0040644364116094985
cross,lob_intvl_apply_p99_stat,2484.4,30.01555152472353,2490.0,10.0,0.0061864313253012036
cross,lob_intvl_apply_max_stat,29812825.0,206606.81677847257,29813977.0,119530.0,0.006175847319597784
cross,lob_intvl_apply_mean_stat,255.04466785,2.348249932642525,255.539579,1.918124750000004,0.011562672304354293
cross,ex2gw_trans_p50_stat,3051.0,54.98282560137403,3063.0,42.0,0.021122330656219393
cross,ex2gw_trans_p99_stat,119518.36400000025,85373.82562931225,89868.07000000007,42694.01000000001,0.7318146106377266
cross,ex2gw_trans_max_stat,33169933.7,14846079.426298589,28508483.0,129011.5,0.0069709803726175105
cross,ex2gw_trans_mean_stat,18927.182859549997,4827.607802341122,17653.54050075,2063.4745917500013,0.18005569020859716
cross,gw2lob_trans_p50_stat,3473.6,40.73818847224309,3488.5,28.5,0.012584781396015479
cross,gw2lob_trans_p99_stat,63395.584000000075,37463.48772178298,43142.570000000065,8963.459999999963,0.3200436506690241
cross,gw2lob_trans_max_stat,29815781.7,206436.88379209003,29820121.5,120782.0,0.0062392494790740535
cross,gw2lob_trans_mean_stat,17897.571242100003,2292.251863688819,16936.002077750003,1131.2336087500034,0.10289184255634189
cross,w2w_p50_stat,11976.4,146.39687306921704,11920.0,117.0,0.015119908036912749
cross,w2w_p99_stat,397620.24800000025,138645.65353347932,388980.9500000004,148042.52000000002,0.5862700112124456
cross,w2w_max_stat,35349178.5,14503427.797607519,29859899.5,140154.5,0.007230332141817824
cross,w2w_mean_stat,42210.57837665,6412.403292936997,38821.64257225,2595.1283154999983,0.1029732625429831
add,ex_intvl_send_p50_stat,2371.2,102.75515666973713,2370.0,88.0,0.057197081518987336
add,ex_intvl_send_p99_stat,4366.6,131.79883661600863,4318.5,61.5,0.021937227301146226
add,ex_intvl_send_max_stat,28062659.7,1006708.0316558796,27793232.5,278297.5,0.01542445358115505
add,ex_intvl_send_mean_stat,2522.10433685,45.23148109896846,2517.96630825,29.727804249999963,0.01818663962725439
add,gw_intvl_decode_p50_stat,70.2,1.6865480854231356,70.0,0.5,0.011003009999999999
add,gw_intvl_decode_p99_stat,107.9,6.471304179049056,109.5,2.5,0.03516943835616438
add,gw_intvl_decode_max_stat,15534.3,16191.447235088855,9486.5,1465.5,0.2379684353238813
add,gw_intvl_decode_mean_stat,71.80022290000001,1.6238727412916985,71.25418975,0.4560869999999966,0.009859998093119776
