scenario,interval,mean,std,median,mad,cv
cross,ex_intvl_send_p50_stat,2050.1,16.34659325704017,2050.0,12.5,0.009392813414634146
cross,ex_intvl_send_p99_stat,3365.4,117.41020209315523,3347.0,75.0,0.034517957872721834
cross,ex_intvl_send_max_stat,24661469.2,254056.64836357525,24657511.0,181662.5,0.011348947692956517
cross,ex_intvl_send_mean_stat,2141.2586641000003,36.281053617845345,2131.6565007500003,8.441254749999871,0.006099992871823605
cross,gw_intvl_decode_p50_stat,69.7,0.9486832980505138,69.5,0.5,0.01108216834532374
cross,gw_intvl_decode_p99_stat,108.7,3.198958163736021,109.0,1.0,0.014132306422018346
cross,gw_intvl_decode_max_stat,49706.5,30899.797885890595,60490.0,24293.0,0.61863873483551
cross,gw_intvl_decode_mean_stat,72.26679715,1.0704574392581754,72.23263549999999,0.4329435000000146,0.009232882446756668
cross,gw_intvl_send_p50_stat,2042.9,52.05221737191734,2051.5,39.0,0.029284150426517178
cross,gw_intvl_send_p99_stat,3319.601000000001,55.797937128336635,3323.5,28.5,0.01320957120505491
cross,gw_intvl_send_max_stat,27167041.0,255840.35518485177,27138405.0,212594.0,0.012067192125388355
cross,gw_intvl_send_mean_stat,2128.4955852,36.87334755283097,2134.73354975,21.987860499999897,0.015866416142839533
cross,lob_intvl_decode_p50_stat,65.0,0.0,65.0,0.0,0.0
cross,lob_intvl_decode_p99_stat,111.8,1.8135294011647258,112.0,1.0,0.013753762499999999
cross,lob_intvl_decode_max_stat,175447.2,147056.38940956554,163009.0,152864.0,1.4445519995190448
cross,lob_intvl_decode_mean_stat,67.6072336,0.655843615630444,67.3604855,0.36254325000000165,0.008290756466200835
cross,lob_intvl_apply_p50_stat,138.2,1.6193277068654826,137.5,1.0,0.011203064727272727
cross,lob_intvl_apply_p99_stat,2432.3,12.356284950492919,2432.5,6.0,0.003799600575539568
cross,lob_intvl_apply_max_stat,30116235.4,249001.26060153905,30119955.0,165047.0,0.008440979769252642
cross,lob_intvl_apply_mean_stat,218.60860625,2.7210936516036397,217.81860875,2.087768749999995,0.014764779185796916
cross,ex2gw_trans_p50_stat,1158.0,30.28751117760146,1160.5,12.5,0.016592216716932357
cross,ex2gw_trans_p99_stat,1736.1,94.96016708774965,1710.5,50.5,0.04547867915814089
cross,ex2gw_trans_max_stat,27162369.2,256226.7043172684,27133219.0,212977.0,0.01209124241793058
cross,ex2gw_trans_mean_stat,6986.98725845,632.0211756440528,6786.9501820000005,150.58008974999984,0.03417688158077309
cross,gw2lob_trans_p50_stat,1209.0,16.30950643030009,1204.5,6.0,0.00767333200498132
cross,gw2lob_trans_p99_stat,1956.9,65.0870357461624,1935.0,21.0,0.016717751627906976
cross,gw2lob_trans_max_stat,30111287.4,248253.89902687218,30114508.0,164904.5,0.008435217362883697
cross,gw2lob_trans_mean_stat,8973.80136815,784.1783605232952,8699.780926,467.22190899999987,0.08272836216157065
cross,w2w_p50_stat,6714.2,25.6939249196727,6716.0,20.0,0.004587318046456223
cross,w2w_p99_stat,10723.201000000001,181.4965246346171,10687.5,108.99499999999534,0.01570977595256073
cross,w2w_max_stat,30122736.9,249028.43194813005,30126559.0,164993.5,0.008436393889554394
cross,w2w_mean_stat,20589.025512899996,1324.214735616419,20395.340458,850.7406325000011,0.06425482716756996
add,ex_intvl_send_p50_stat,2076.5,19.196353820452465,2071.0,11.0,0.008181861612747464
add,ex_intvl_send_p99_stat,3362.9,82.96244130126998,3355.5,33.0,0.015149428162717924
add,ex_intvl_send_max_stat,24417366.4,332542.0710353637,24469761.0,244094.5,0.015366246994496593
add,ex_intvl_send_mean_stat,2157.6252151,33.92523432836443,2150.162182,11.565827750000153,0.008286002202048814
add,gw_intvl_decode_p50_stat,72.3,5.755190893638735,70.0,0.0,0.0
add,gw_intvl_decode_p99_stat,110.8,5.370702416299422,108.0,2.0,0.02852632222222222
add,gw_intvl_decode_max_stat,108590.6,149695.6551875987,23291.5,13141.5,0.8691345696112315
add,gw_intvl_decode_mean_stat,75.20158760000001,5.383190342005916,73.40247425000001,1.1838565000000116,0.02484436534002963
add,gw_intvl_send_p50_stat,1948.7,65.15119168348173,1923.5,15.5,0.012413065609565893
add,gw_intvl_send_p99_stat,3225.7,126.83852376589343,3188.5,64.5,0.03116110406147091
add,gw_intvl_send_max_stat,26944784.2,322837.1259332551,27012289.0,225901.5,0.012882414551839718
add,gw_intvl_send_mean_stat,2040.9754252999999,65.96931363663268,2020.759467,16.03969200000006,0.012227029099554325
add,lob_intvl_decode_p50_stat,66.2,3.794733192202055,65.0,0.0,0.0
add,lob_intvl_decode_p99_stat,111.3,1.4944341180973262,111.0,1.0,0.013877670270270268
add,lob_intvl_decode_max_stat,318276.6,515755.5604728959,153013.5,142802.0,1.4376199274103265
add,lob_intvl_decode_mean_stat,68.52751295000002,3.400905243187476,67.51748,0.16592650000000475,0.0037856379033563946
add,lob_intvl_apply_p50_stat,170.3,1.4181364924121764,170.0,1.0,0.009061302352941175
add,lob_intvl_apply_p99_stat,2486.7,15.2319109474521,2483.5,5.5,0.0034114426011677065
add,lob_intvl_apply_max_stat,29897832.4,310392.6105378298,29948322.0,226195.0,0.011634562316145791
add,lob_intvl_apply_mean_stat,251.0141014,2.1950133831629794,251.3672445,1.1775187500000044,0.007216035983563708
add,ex2gw_trans_p50_stat,1164.8,35.414372474713964,1167.5,21.5,0.02836750329764454
add,ex2gw_trans_p99_stat,1751.5,89.34856835264159,1738.5,46.5,0.04120195289042277
add,ex2gw_trans_max_stat,26940559.3,322126.6390150343,27007406.5,223313.5,0.012737131731212322
add,ex2gw_trans_mean_stat,6795.8439285,426.2250289527082,6583.4583225,88.89975649999997,0.02080108670231337
add,gw2lob_trans_p50_stat,1206.4,20.51665989710151,1213.5,9.5,0.012059335228677378
add,gw2lob_trans_p99_stat,1965.1,23.216134236536643,1966.5,15.0,0.011749972540045766
add,gw2lob_trans_max_stat,29892093.8,310356.82270351687,29942769.5,225588.0,0.011605492363797543
add,gw2lob_trans_mean_stat,8961.9696884,779.0112917344131,8770.55619825,562.1851642499996,0.09873969657089805
add,w2w_p50_stat,6684.3,94.90117666990928,6646.0,20.5,0.004751525534155882
add,w2w_p99_stat,10772.901000000002,155.0857261466837,10764.5,118.99499999999534,0.017028421616702382
add,w2w_max_stat,29904335.9,310373.185618521,29954693.0,226378.0,0.011641498568828595
add,w2w_mean_stat,20351.15745925,960.3977168134345,20529.567223,722.630525999999,0.05422206491019194
cancel,ex_intvl_send_p50_stat,2066.9,15.968371516497506,2068.5,12.0,0.008936454822335025
cancel,ex_intvl_send_p99_stat,3338.5,114.30101584072743,3313.0,36.0,0.016738656927256262
cancel,ex_intvl_send_max_stat,24481588.2,219215.1249799054,24417459.5,127914.0,0.008069695496355793
cancel,ex_intvl_send_mean_stat,2147.82050045,34.26083666923105,2139.0444850000003,7.820844749999878,0.005632139351686956
cancel,gw_intvl_decode_p50_stat,71.9,5.685263601823773,70.0,0.0,0.0
cancel,gw_intvl_decode_p99_stat,117.2,7.757433710820723,115.0,4.5,0.06027735913043478
cancel,gw_intvl_decode_max_stat,17305.0,10957.48666437701,14491.0,5104.5,0.5426182483127457
cancel,gw_intvl_decode_mean_stat,75.17032945000001,3.218070625704793,74.0682745,0.4718697500000033,0.009813624872720033
cancel,gw_intvl_send_p50_stat,1923.1,12.187881048174225,1926.5,6.0,0.004797575084349857
cancel,gw_intvl_send_p99_stat,3165.1,56.87110182001244,3159.0,34.5,0.016823215669515668
cancel,gw_intvl_send_max_stat,26991034.5,247254.68613838017,26912069.5,192816.5,0.011036634060160255
cancel,gw_intvl_send_mean_stat,2017.5118860000002,22.060858605262073,2015.62628,12.569864749999965,0.009606388271542875
cancel,lob_intvl_decode_p50_stat,65.9,2.514402955419481,65.0,0.0,0.0
cancel,lob_intvl_decode_p99_stat,116.5,4.994441354590566,115.0,2.0,0.026789937391304346
cancel,lob_intvl_decode_max_stat,188133.4,144693.92212851698,183616.0,156923.0,1.316484115503006
cancel,lob_intvl_decode_mean_stat,69.65389465000001,2.747615503634378,68.45137775,0.23783725000000544,0.005352260270862968
